day,total_sessions,traffic_source,traffic_medium,device_category
2020-06-19,34,meta,cpc,tablet
2020-06-19,150,l.instagram.com,referral,mobile
2020-06-19,14,youtube,cpv,mobile
2020-06-19,18,l.facebook.com,referral,desktop
2020-06-19,9296,meta,cpc,mobile
2020-06-19,150,dv360,cpm,desktop
2020-06-19,19,email,crm,tablet
2020-06-19,45,instagram,influencer,desktop
2020-06-19,767,email,crm,mobile
2020-06-19,1,youtube.com,referral,tablet
2020-06-19,2,m.facebook.com,referral,desktop
2020-06-19,6,youtube.com,referral,mobile
2020-06-20,6300,instagram,influencer,mobile
2020-06-20,1,instagram.com,referral,tablet
2020-06-20,21,google,cpm,desktop
2020-06-20,14,instagram,influencer,tablet
2020-06-20,1,instagram,organic_social,desktop
2020-06-20,1,instagram.com,referral,desktop
2020-06-20,1,youtube.com,referral,desktop
2020-06-20,6,youtube,cpv,desktop
2020-06-20,7,youtube,cpv,mobile
2020-06-20,50,dv360,cpm,mobile
2020-06-20,168,l.instagram.com,referral,mobile
2020-06-20,1,instagram,organic_social,tablet
2020-06-20,456,instagram,organic_social,mobile
2020-06-20,81,dv360,cpm,desktop
2020-06-20,249,email,crm,desktop
2020-06-20,28694,google,cpc,mobile
2020-06-20,36,meta,cpc,tablet
2020-06-20,51,instagram,influencer,desktop
2020-06-20,620,email,crm,mobile
2020-06-20,72,google,cpm,tablet
2020-06-20,133,m.facebook.com,referral,mobile
2020-06-20,946,google,cpm,mobile
2020-06-20,21696,google,organic,mobile
2020-06-20,2,m.facebook.com,referral,tablet
2020-06-20,4,dv360,cpm,tablet
2020-06-20,5,youtube.com,referral,mobile
2020-06-20,10601,meta,cpc,mobile
2020-06-20,21,l.instagram.com,referral,desktop
2020-06-20,795,instagram.com,referral,mobile
2020-06-20,211,meta,cpc,desktop
2020-06-20,6313,google,cpc,desktop
2020-06-20,413,google,organic,tablet
2020-06-20,23,l.facebook.com,referral,desktop
2020-06-20,333,google,cpc,tablet
2020-06-20,8796,google,organic,desktop
2020-06-20,3,youtube,organic_social,mobile
2020-06-20,3236,rtbhouse,cpc,mobile
2020-06-20,6,email,crm,tablet
2020-06-20,18,l.facebook.com,referral,mobile
2020-06-20,1,lm.facebook.com,referral,mobile
2020-06-20,30,rtbhouse,cpc,tablet
2020-06-20,1211,rtbhouse,cpc,desktop
2020-06-21,81,m.facebook.com,referral,mobile
2020-06-21,224,email,crm,desktop
2020-06-21,18,instagram,influencer,tablet
2020-06-21,21984,google,organic,mobile
2020-06-21,8,email,crm,tablet
2020-06-21,1,instagram.com,referral,desktop
2020-06-21,13,l.facebook.com,referral,desktop
2020-06-21,413,google,organic,tablet
2020-06-21,7,youtube,cpv,mobile
2020-06-21,37,dv360,cpm,mobile
2020-06-21,70,dv360,cpm,desktop
2020-06-21,39,rtbhouse,cpc,tablet
2020-06-21,3633,rtbhouse,cpc,mobile
2020-06-21,700,instagram.com,referral,mobile
2020-06-21,51,meta,cpc,tablet
2020-06-21,7910,google,organic,desktop
2020-06-21,16,l.instagram.com,referral,desktop
2020-06-21,128,google,cpm,tablet
2020-06-21,6,youtube.com,referral,mobile
2020-06-21,3,youtube,organic_social,mobile
2020-06-21,3,instagram,organic_social,tablet
2020-06-21,29461,google,cpc,mobile
2020-06-21,28,google,cpm,desktop
2020-06-21,5,lm.facebook.com,referral,mobile
2020-06-21,3,dv360,cpm,tablet
2020-06-21,1,m.facebook.com,referral,desktop
2020-06-21,2,youtube.com,referral,desktop
2020-06-21,12,l.facebook.com,referral,mobile
2020-06-21,49,instagram,influencer,desktop
2020-06-21,4495,instagram,influencer,mobile
2020-06-21,1,instagram.com,referral,tablet
2020-06-21,5806,google,cpc,desktop
2020-06-21,245,instagram,organic_social,mobile
2020-06-21,173,meta,cpc,desktop
2020-06-21,4,youtube,cpv,desktop
2020-06-21,12309,meta,cpc,mobile
2020-06-21,1262,rtbhouse,cpc,desktop
2020-06-21,1273,google,cpm,mobile
2020-06-21,183,l.instagram.com,referral,mobile
2020-06-21,736,email,crm,mobile
2020-06-21,373,google,cpc,tablet
2020-06-22,19,meta,cpc,tablet
2020-06-22,5,l.facebook.com,referral,mobile
2020-06-22,127,dv360,cpm,desktop
2020-06-22,680,email,crm,mobile
2020-06-22,3436,instagram,influencer,mobile
2020-06-22,4,youtube.com,referral,mobile
2020-06-22,11681,google,organic,desktop
2020-06-22,63,m.facebook.com,referral,mobile
2020-06-22,200,instagram.com,referral,mobile
2020-06-22,17939,google,organic,mobile
2020-06-22,2,dv360,cpm,tablet
2020-06-22,3,instagram.com,referral,desktop
2020-06-22,22819,google,cpc,mobile
2020-06-22,3,l.instagram.com,referral,tablet
2020-06-22,3,youtube,cpv,desktop
2020-06-22,565,email,crm,desktop
2020-06-22,34,instagram,influencer,desktop
2020-06-22,3442,rtbhouse,cpc,desktop
2020-06-22,113,instagram,organic_social,mobile
2020-06-22,8,dv360,cpm,mobile
2020-06-22,1,youtube,organic_social,desktop
2020-06-22,4663,meta,cpc,mobile
2020-06-22,308,google,organic,tablet
2020-06-22,123,l.instagram.com,referral,mobile
2020-06-22,115,meta,cpc,desktop
2020-06-22,8916,google,cpc,desktop
2020-06-22,9,email,crm,tablet
2020-06-22,8,instagram,influencer,tablet
2020-06-22,3832,rtbhouse,cpc,mobile
2020-06-22,14,l.facebook.com,referral,desktop
2020-06-22,4,l.instagram.com,referral,desktop
2020-06-22,223,google,cpc,tablet
2020-06-22,43,rtbhouse,cpc,tablet
2020-06-22,7,youtube,cpv,mobile
2020-06-22,372,google,cpm,mobile
2020-06-22,3,google,cpm,desktop
2020-06-22,25,google,cpm,tablet
2020-06-22,6,youtube.com,referral,desktop
2020-06-22,1,instagram,organic_social,tablet
2020-06-23,7,youtube.com,referral,mobile
2020-06-23,1,instagram,organic_social,tablet
2020-06-23,7441,google,cpc,desktop
2020-06-23,836,email,crm,mobile
2020-06-23,289,google,organic,tablet
2020-06-23,9,meta,cpc,tablet
2020-06-23,16,email,crm,tablet
2020-06-23,41,m.facebook.com,referral,mobile
2020-06-23,10054,google,organic,desktop
2020-06-23,23,instagram,influencer,desktop
2020-06-23,1,m.facebook.com,referral,desktop
2020-06-23,240,google,cpm,mobile
2020-06-23,523,email,crm,desktop
2020-06-23,39,rtbhouse,cpc,tablet
2020-06-23,144,instagram,organic_social,mobile
2020-06-23,2,youtube,cpv,desktop
2020-06-23,9,instagram,influencer,tablet
2020-06-23,1,google,cpm,desktop
2020-06-23,7,l.facebook.com,referral,mobile
2020-06-23,130,dv360,cpm,desktop
2020-06-23,1,instagram,organic_social,desktop
2020-06-23,82,l.instagram.com,referral,mobile
2020-06-23,8,youtube.com,referral,desktop
2020-06-23,2165,instagram,influencer,mobile
2020-06-23,216,google,cpc,tablet
2020-06-23,24,google,cpm,tablet
2020-06-23,89,meta,cpc,desktop
2020-06-23,1,youtube,cpv,mobile
2020-06-23,19552,google,cpc,mobile
2020-06-23,11,dv360,cpm,mobile
2020-06-23,7,l.facebook.com,referral,desktop
2020-06-23,4,dv360,cpm,tablet
2020-06-23,3639,meta,cpc,mobile
2020-06-23,3119,rtbhouse,cpc,mobile
2020-06-23,2948,rtbhouse,cpc,desktop
2020-06-23,1,youtube,organic_social,mobile
2020-06-23,15242,google,organic,mobile
2020-06-23,120,instagram.com,referral,mobile
2020-06-24,5,l.facebook.com,referral,mobile
2020-06-24,870,instagram,influencer,mobile
2020-06-24,203,google,cpm,mobile
2020-06-24,2,l.instagram.com,referral,desktop
2020-06-24,13149,google,organic,mobile
2020-06-24,1,instagram,organic_social,tablet
2020-06-24,1,youtube,organic_social,mobile
2020-06-24,1,google,cpm,desktop
2020-06-24,5,youtube.com,referral,desktop
2020-06-24,611,email,crm,mobile
2020-06-24,7045,google,cpc,desktop
2020-06-24,449,email,crm,desktop
2020-06-24,8530,google,organic,desktop
2020-06-24,2130,rtbhouse,cpc,desktop
2020-06-24,99,dv360,cpm,desktop
2020-06-24,9,instagram,influencer,desktop
2020-06-24,18102,google,cpc,mobile
2020-06-24,131,instagram.com,referral,mobile
2020-06-24,1,youtube,cpv,desktop
2020-06-24,1808,rtbhouse,cpc,mobile
2020-06-24,8,email,crm,tablet
2020-06-24,71,meta,cpc,desktop
2020-06-24,3,instagram,organic_social,desktop
2020-06-24,2,youtube,cpv,mobile
2020-06-24,3,dv360,cpm,mobile
2020-06-24,222,google,cpc,tablet
2020-06-24,206,google,organic,tablet
2020-06-24,2,l.instagram.com,referral,tablet
2020-06-24,1,dv360,cpm,tablet
2020-06-24,1,lm.facebook.com,referral,mobile
2020-06-24,2,l.facebook.com,referral,tablet
2020-06-24,3689,meta,cpc,mobile
2020-06-24,79,l.instagram.com,referral,mobile
2020-06-24,23,m.facebook.com,referral,mobile
2020-06-24,18,google,cpm,tablet
2020-06-24,21,rtbhouse,cpc,tablet
2020-06-24,6,youtube.com,referral,mobile
2020-06-24,194,instagram,organic_social,mobile
2020-06-24,9,l.facebook.com,referral,desktop
2020-06-24,13,meta,cpc,tablet
2020-06-24,5,instagram,influencer,tablet
2020-06-25,12,google,cpm,tablet
2020-06-25,19713,google,cpc,mobile
2020-06-25,1,l.facebook.com,referral,tablet
2020-06-25,120,dv360,cpm,desktop
2020-06-25,11,dv360,cpm,tablet
2020-06-25,2275,rtbhouse,cpc,desktop
2020-06-25,88,meta,cpc,desktop
2020-06-25,6,l.instagram.com,referral,desktop
2020-06-25,2692,meta,cpc,mobile
2020-06-25,171,dv360,cpm,mobile
2020-06-25,5,m.facebook.com,referral,tablet
2020-06-25,14865,google,organic,mobile
2020-06-25,12,instagram,influencer,desktop
2020-06-25,16,meta,cpc,tablet
2020-06-25,84,l.instagram.com,referral,mobile
2020-06-25,668,email,crm,desktop
2020-06-25,1078,instagram,influencer,mobile
2020-06-25,1682,rtbhouse,cpc,mobile
2020-06-25,1,instagram.com,referral,tablet
2020-06-25,759,m.facebook.com,referral,mobile
2020-06-25,7348,google,cpc,desktop
2020-06-25,9456,google,organic,desktop
2020-06-25,5,youtube.com,referral,mobile
2020-06-25,13,instagram,organic_social,tablet
2020-06-25,988,instagram.com,referral,mobile
2020-06-25,12,email,crm,tablet
2020-06-25,21,l.facebook.com,referral,desktop
2020-06-25,7,lm.facebook.com,referral,mobile
2020-06-25,17,instagram,organic_social,desktop
2020-06-25,223,google,cpc,tablet
2020-06-25,3,instagram,influencer,tablet
2020-06-25,868,email,crm,mobile
2020-06-25,5,youtube,cpv,mobile
2020-06-25,2,google,cpm,desktop
2020-06-25,55,l.facebook.com,referral,mobile
2020-06-25,1,youtube.com,referral,desktop
2020-06-25,261,google,organic,tablet
2020-06-25,1348,instagram,organic_social,mobile
2020-06-25,7,youtube,cpv,desktop
2020-06-25,24,rtbhouse,cpc,tablet
2020-06-25,147,google,cpm,mobile
2020-06-26,5532,google,cpc,desktop
2020-06-26,109,dv360,cpm,desktop
2020-06-26,4,l.instagram.com,referral,desktop
2020-06-26,38,meta,cpc,desktop
2020-06-26,7,dv360,cpm,tablet
2020-06-26,302,google,organic,tablet
2020-06-26,124,youtube.com,referral,mobile
2020-06-26,1723,instagram.com,referral,mobile
2020-06-26,3,instagram.com,referral,tablet
2020-06-26,163,google,cpc,tablet
2020-06-26,454,email,crm,mobile
2020-06-26,18269,google,organic,mobile
2020-06-26,61,l.facebook.com,referral,desktop
2020-06-26,110,l.facebook.com,referral,mobile
2020-06-26,18,instagram,organic_social,tablet
2020-06-26,14,google,cpm,tablet
2020-06-26,2,instagram,influencer,tablet
2020-06-26,9027,google,organic,desktop
2020-06-26,2,l.instagram.com,referral,tablet
2020-06-26,22,instagram,influencer,desktop
2020-06-26,1417,instagram,influencer,mobile
2020-06-26,1125,meta,cpc,mobile
2020-06-26,2,youtube,cpv,desktop
2020-06-26,13443,google,cpc,mobile
2020-06-26,93,l.instagram.com,referral,mobile
2020-06-26,2,youtube.com,referral,desktop
2020-06-26,13,meta,cpc,tablet
2020-06-26,131,google,cpm,mobile
2020-06-26,1444,rtbhouse,cpc,mobile
2020-06-26,1846,rtbhouse,cpc,desktop
2020-06-26,242,dv360,cpm,mobile
2020-06-26,17,lm.facebook.com,referral,mobile
2020-06-26,5,email,crm,tablet
2020-06-26,13,m.facebook.com,referral,tablet
2020-06-26,4,youtube,cpv,mobile
2020-06-26,2149,instagram,organic_social,mobile
2020-06-26,23,rtbhouse,cpc,tablet
2020-06-26,9,instagram,organic_social,desktop
2020-06-26,1,google,cpm,desktop
2020-06-26,388,email,crm,desktop
2020-06-26,1804,m.facebook.com,referral,mobile
2020-06-27,16,rtbhouse,cpc,tablet
2020-06-27,111,google,cpm,mobile
2020-06-27,9695,google,cpc,mobile
2020-06-27,1,instagram,cpc,mobile
2020-06-27,12,instagram,influencer,desktop
2020-06-27,114,l.facebook.com,referral,mobile
2020-06-27,10,email,crm,tablet
2020-06-27,1,google,cpm,desktop
2020-06-27,340,google,organic,tablet
2020-06-27,230,youtube.com,referral,mobile
2020-06-27,1959,instagram.com,referral,mobile
2020-06-27,6,meta,cpc,tablet
2020-06-27,19348,google,organic,mobile
2020-06-27,1538,m.facebook.com,referral,mobile
2020-06-27,3,youtube.com,referral,desktop
2020-06-27,221,email,crm,desktop
2020-06-27,2,youtube,organic_social,mobile
2020-06-27,79,dv360,cpm,desktop
2020-06-27,5514,google,organic,desktop
2020-06-27,1223,instagram,organic_social,mobile
2020-06-27,2,youtube,cpv,mobile
2020-06-27,1,instagram,influencer,tablet
2020-06-27,11,m.facebook.com,referral,tablet
2020-06-27,103,l.instagram.com,referral,mobile
2020-06-27,2,l.instagram.com,referral,desktop
2020-06-27,22,dv360,cpm,mobile
2020-06-27,1,instagram.com,referral,desktop
2020-06-27,1315,meta,cpc,mobile
2020-06-27,2591,google,cpc,desktop
2020-06-27,1420,rtbhouse,cpc,mobile
2020-06-27,37,l.facebook.com,referral,desktop
2020-06-27,11,google,cpm,tablet
2020-06-27,29,meta,cpc,desktop
2020-06-27,2,youtube,cpv,desktop
2020-06-27,754,rtbhouse,cpc,desktop
2020-06-27,145,google,cpc,tablet
2020-06-27,679,email,crm,mobile
2020-06-27,1,instagram.com,referral,tablet
2020-06-27,695,instagram,influencer,mobile
2020-06-27,3,instagram,organic_social,desktop
2020-06-27,17,lm.facebook.com,referral,mobile
2020-06-27,12,instagram,organic_social,tablet
2020-06-28,5,email,crm,tablet
2020-06-28,6,instagram,influencer,desktop
2020-06-28,108,l.instagram.com,referral,mobile
2020-06-28,5432,google,organic,desktop
2020-06-28,2496,google,cpc,desktop
2020-06-28,7,meta,cpc,tablet
2020-06-28,1829,meta,cpc,mobile
2020-06-28,19,rtbhouse,cpc,tablet
2020-06-28,2,youtube,cpv,mobile
2020-06-28,2,google,cpm,desktop
2020-06-28,1,dv360,cpm,tablet
2020-06-28,122,google,cpm,mobile
2020-06-28,18,meta,cpc,desktop
2020-06-28,45,l.facebook.com,referral,desktop
2020-06-28,9,m.facebook.com,referral,tablet
2020-06-28,1,youtube.com,referral,tablet
2020-06-28,392,google,organic,tablet
2020-06-28,440,instagram,influencer,mobile
2020-06-28,1,youtube,cpv,desktop
2020-06-28,174,email,crm,desktop
2020-06-28,185,youtube.com,referral,mobile
2020-06-28,1,m.facebook.com,referral,desktop
2020-06-28,1750,rtbhouse,cpc,mobile
2020-06-28,20930,google,organic,mobile
2020-06-28,2,youtube.com,referral,desktop
2020-06-28,582,email,crm,mobile
2020-06-28,8,instagram.com,referral,tablet
2020-06-28,94,l.facebook.com,referral,mobile
2020-06-28,1666,m.facebook.com,referral,mobile
2020-06-28,14,dv360,cpm,mobile
2020-06-28,10124,google,cpc,mobile
2020-06-28,187,instagram,organic_social,mobile
2020-06-28,54,dv360,cpm,desktop
2020-06-28,10,google,cpm,tablet
2020-06-28,2493,instagram.com,referral,mobile
2020-06-28,146,google,cpc,tablet
2020-06-28,1,instagram,influencer,tablet
2020-06-28,2,instagram,organic_social,desktop
2020-06-28,854,rtbhouse,cpc,desktop
2020-06-28,2,l.instagram.com,referral,desktop
2020-06-28,18,lm.facebook.com,referral,mobile
2020-06-29,2051,email,crm,mobile
2020-06-29,3452,google,cpc,desktop
2020-06-29,276,google,cpm,mobile
2020-06-29,1,instagram,organic_social,desktop
2020-06-29,24,dv360,cpm,mobile
2020-06-29,39,meta,cpc,desktop
2020-06-29,149,l.facebook.com,referral,mobile
2020-06-29,3,youtube,cpv,desktop
2020-06-29,337,google,organic,tablet
2020-06-29,1387,instagram,influencer,mobile
2020-06-29,7,l.instagram.com,referral,desktop
2020-06-29,30,rtbhouse,cpc,tablet
2020-06-29,1839,rtbhouse,cpc,mobile
2020-06-29,2,youtube.com,referral,desktop
2020-06-29,8,instagram.com,referral,tablet
2020-06-29,12312,google,organic,desktop
2020-06-29,6,dv360,cpm,tablet
2020-06-29,6,google,cpm,desktop
2020-06-29,82,l.facebook.com,referral,desktop
2020-06-29,20437,google,organic,mobile
2020-06-29,1789,m.facebook.com,referral,mobile
2020-06-29,1282,email,crm,desktop
2020-06-29,252,instagram,organic_social,mobile
2020-06-29,2872,instagram.com,referral,mobile
2020-06-29,6644,google,cpc,mobile
2020-06-29,23,lm.facebook.com,referral,mobile
2020-06-29,1,instagram,influencer,tablet
2020-06-29,17,instagram,influencer,desktop
2020-06-29,109,youtube.com,referral,mobile
2020-06-29,1,instagram,organic_social,tablet
2020-06-29,118,dv360,cpm,desktop
2020-06-29,8,m.facebook.com,referral,tablet
2020-06-29,1398,meta,cpc,mobile
2020-06-29,2220,rtbhouse,cpc,desktop
2020-06-29,19,google,cpm,tablet
2020-06-29,4,youtube,cpv,mobile
2020-06-29,150,l.instagram.com,referral,mobile
2020-06-29,52,google,cpc,tablet
2020-06-29,4,meta,cpc,tablet
2020-06-29,28,email,crm,tablet
2020-06-30,32,meta,cpc,desktop
2020-06-30,113,l.instagram.com,referral,mobile
2020-06-30,13,google,cpm,desktop
2020-06-30,1731,rtbhouse,cpc,mobile
2020-06-30,1697,meta,cpc,mobile
2020-06-30,764,email,crm,mobile
2020-06-30,536,email,crm,desktop
2020-06-30,31,dv360,cpm,mobile
2020-06-30,324,google,organic,tablet
2020-06-30,3,instagram,influencer,tablet
2020-06-30,4,youtube.com,referral,desktop
2020-06-30,16,youtube.com,referral,mobile
2020-06-30,2278,google,cpc,mobile
2020-06-30,4,youtube,cpv,mobile
2020-06-30,2,instagram,organic_social,desktop
2020-06-30,24,google,cpc,tablet
2020-06-30,10,instagram,influencer,desktop
2020-06-30,12,google,cpm,tablet
2020-06-30,2354,rtbhouse,cpc,desktop
2020-06-30,17611,google,organic,mobile
2020-06-30,19,m.facebook.com,referral,tablet
2020-06-30,285,google,cpm,mobile
2020-06-30,149,dv360,cpm,desktop
2020-06-30,1,instagram,cpc,mobile
2020-06-30,16,email,crm,tablet
2020-06-30,123,l.facebook.com,referral,desktop
2020-06-30,1,youtube,cpv,tablet
2020-06-30,2728,instagram.com,referral,mobile
2020-06-30,3,dv360,cpm,tablet
2020-06-30,6,instagram.com,referral,tablet
2020-06-30,1158,instagram,influencer,mobile
2020-06-30,24,rtbhouse,cpc,tablet
2020-06-30,13,lm.facebook.com,referral,mobile
2020-06-30,3272,m.facebook.com,referral,mobile
2020-06-30,992,google,cpc,desktop
2020-06-30,189,instagram,organic_social,mobile
2020-06-30,390,l.facebook.com,referral,mobile
2020-06-30,12,meta,cpc,tablet
2020-06-30,5,l.instagram.com,referral,desktop
2020-06-30,11116,google,organic,desktop
2020-07-01,1574,rtbhouse,cpc,desktop
2020-07-01,992,email,crm,mobile
2020-07-01,17189,google,organic,mobile
2020-07-01,11,email,crm,tablet
2020-07-01,5174,meta,cpc,mobile
2020-07-01,111,meta,cpc,desktop
2020-07-01,1,l.instagram.com,referral,desktop
2020-07-01,160,google,cpm,mobile
2020-07-01,893,instagram.com,referral,mobile
2020-07-01,4,instagram,influencer,tablet
2020-07-01,9632,google,organic,desktop
2020-07-01,15,meta,cpc,tablet
2020-07-01,3,youtube,cpv,desktop
2020-07-01,5317,google,cpc,mobile
2020-07-01,55,l.facebook.com,referral,desktop
2020-07-01,1302,m.facebook.com,referral,mobile
2020-07-01,1,youtube.com,referral,tablet
2020-07-01,1,m.facebook.com,referral,desktop
2020-07-01,79,google,cpc,tablet
2020-07-01,283,google,organic,tablet
2020-07-01,143,dv360,cpm,desktop
2020-07-01,4,lm.facebook.com,referral,mobile
2020-07-01,166,l.facebook.com,referral,mobile
2020-07-01,2450,google,cpc,desktop
2020-07-01,96,l.instagram.com,referral,mobile
2020-07-01,124,instagram,organic_social,mobile
2020-07-01,30,rtbhouse,cpc,tablet
2020-07-01,9,google,cpm,tablet
2020-07-01,2,dv360,cpm,tablet
2020-07-01,4,youtube.com,referral,desktop
2020-07-01,9,instagram,influencer,desktop
2020-07-01,697,email,crm,desktop
2020-07-01,2,youtube,cpv,mobile
2020-07-01,1612,rtbhouse,cpc,mobile
2020-07-01,5,m.facebook.com,referral,tablet
2020-07-01,1204,instagram,influencer,mobile
2020-07-01,3,instagram,organic_social,desktop
2020-07-01,18,dv360,cpm,mobile
2020-07-01,95,youtube.com,referral,mobile
2020-07-01,2,instagram.com,referral,tablet
2020-07-02,7009,meta,cpc,mobile
2020-07-02,14084,google,organic,mobile
2020-07-02,49,youtube.com,referral,mobile
2020-07-02,12,dv360,cpm,mobile
2020-07-02,18,email,crm,tablet
2020-07-02,2356,rtbhouse,cpc,desktop
2020-07-02,1,dv360,cpm,tablet
2020-07-02,8,google,cpm,tablet
2020-07-02,1485,instagram,influencer,mobile
2020-07-02,24,meta,cpc,tablet
2020-07-02,8,l.facebook.com,referral,mobile
2020-07-02,1,youtube,organic_social,mobile
2020-07-02,2,youtube.com,referral,tablet
2020-07-02,745,email,crm,desktop
2020-07-02,135,dv360,cpm,desktop
2020-07-02,13414,google,cpc,mobile
2020-07-02,24,instagram,influencer,desktop
2020-07-02,125,m.facebook.com,referral,mobile
2020-07-02,213,meta,cpc,desktop
2020-07-02,171,google,cpm,mobile
2020-07-02,2,l.instagram.com,referral,desktop
2020-07-02,243,google,organic,tablet
2020-07-02,2,youtube,cpv,mobile
2020-07-02,165,google,cpc,tablet
